elapsed,amplitudeSummary
 3.11778408390,3305
 3.11912852608,631
 3.12047296825,499
 3.12181741043,315
 3.12316185261,989
 3.12450629478,524
 3.12585073696,1550
 3.12719517914,241
 3.12853962132,1707
 3.12988406349,618
 3.13122850567,2574
 3.13257294785,3575
 3.13391739002,1087
 3.13526183220,892
 3.13660627438,579
 3.13795071655,1913
 3.13929515873,2268
 3.14063960091,341
 3.14198404308,1120
 3.14332848526,146
 3.14467292744,472
 3.14601736961,562
 3.14736181179,2274
 3.14870625397,2240
 3.15005069615,162
 3.15139513832,455
 3.15273958050,1793
 3.15408402268,4330
 3.15542846485,1341
 3.15677290703,429
 3.15811734921,55
 3.15946179138,2477
 3.16080623356,3920
 3.16215067574,77
 3.16349511791,1772
 3.16483956009,59
 3.16618400227,1194
 3.16752844444,1715
 3.16887288662,1220
 3.17021732880,1059
 3.17156177098,1331
 3.17290621315,464
 3.17425065533,768
 3.17559509751,3111
 3.17693953968,421
 3.17828398186,2092
 3.17962842404,961
 3.18097286621,2485
 3.18231730839,4127
 3.18366175057,568
 3.18500619274,1220
 3.18635063492,227
 3.18769507710,2762
 3.18903951927,3451
 3.19038396145,256
 3.19172840363,176
 3.19307284580,1162
 3.19441728798,146
 3.19576173016,799
 3.19710617234,1727
 3.19845061451,442
 3.19979505669,2006
 3.20113949887,1128
 3.20248394104,1703
 3.20382838322,3903
 3.20517282540,1722
 3.20651726757,1119
 3.20786170975,839
 3.20920615193,2381
 3.21055059410,3620
 3.21189503628,513
 3.21323947846,551
 3.21458392063,704
 3.21592836281,752
 3.21727280499,382
 3.21861724717,1947
 3.21996168934,1439
 3.22130613152,1093
 3.22265057370,569
 3.22399501587,850
 3.22533945805,3400
 3.22668390023,1491
 3.22802834240,927
 3.22937278458,877
 3.23071722676,2208
 3.23206166893,3609
 3.23340611111,1157
 3.23475055329,887
 3.23609499546,36
 3.23743943764,991
 3.23878387982,1088
 3.24012832200,1107
 3.24147276417,1066
 3.24281720635,659
 3.24416164853,968
 3.24550609070,2003
 3.24685053288,3543
 3.24819497506,1771
 3.24953941723,569
 3.25088385941,1237
 3.25222830159,2521
 3.25357274376,3781
 3.25491718594,703
 3.25626162812,1558
 3.25760607029,686
 3.25895051247,984
 3.26029495465,638
 3.26163939683,1792
 3.26298383900,1305
 3.26432828118,145
 3.26567272336,379
 3.26701716553,2116
 3.26836160771,3482
 3.26970604989,1497
 3.27105049206,745
 3.27239493424,678
 3.27373937642,2710
 3.27508381859,2780
 3.27642826077,622
 3.27777270295,1321
 3.27911714512,483
 3.28046158730,428
 3.28180602948,575
 3.28315047166,3273
 3.28449491383,2511
 3.28583935601,121
 3.28718379819,397
 3.28852824036,2611
 3.28987268254,4050
 3.29121712472,856
 3.29256156689,1159
 3.29390600907,891
 3.29525045125,1467
 3.29659489342,701
 3.29793933560,1715
 3.29928377778,2417
 3.30062821995,919
 3.30197266213,263
 3.30331710431,2417
 3.30466154649,3810
 3.30600598866,1670
 3.30735043084,440
 3.30869487302,1098
 3.31003931519,2252
 3.31138375737,1517
 3.31272819955,1713
 3.31407264172,2664
 3.31541708390,873
 3.31676152608,149
 3.31810596825,2185
 3.31945041043,3667
 3.32079485261,1832
 3.32213929478,157
 3.32348373696,837
 3.32482817914,2107
 3.32617262132,1727
 3.32751706349,758
 3.32886150567,1467
 3.33020594785,924
 3.33155039002,437
 3.33289483220,1643
 3.33423927438,2653
 3.33558371655,1946
 3.33692815873,285
 3.33827260091,403
 3.33961704308,2207
 3.34096148526,2564
 3.34230592744,229
 3.34365036961,591
 3.34499481179,20
 3.34633925397,251
 3.34768369615,446
 3.34902813832,2272
 3.35037258050,1851
 3.35171702268,118
 3.35306146485,240
 3.35440590703,2262
 3.35575034921,2647
 3.35709479138,197
 3.35843923356,568
 3.35978367574,220
 3.36112811791,970
 3.36247256009,609
 3.36381700227,1165
 3.36516144444,370
 3.36650588662,594
 3.36785032880,400
 3.36919477098,275
 3.37053921315,32
 3.37188365533,456
 3.37322809751,706
 3.37457253968,608
 3.37591698186,37
 3.37726142404,223
 3.37860586621,1520
 3.37995030839,3682
 3.38129475057,1679
 3.38263919274,17
 3.38398363492,346
 3.38532807710,1854
 3.38667251927,2079
 3.38801696145,0
 3.38936140363,1047
 3.39070584580,985
 3.39205028798,953
 3.39339473016,561
 3.39473917234,3175
 3.39608361451,2597
 3.39742805669,441
 3.39877249887,773
 3.40011694104,2640
 3.40146138322,3052
 3.40280582540,692
 3.40415026757,1102
 3.40549470975,717
 3.40683915193,1099
 3.40818359410,134
 3.40952803628,2863
 3.41087247846,3190
 3.41221692063,487
 3.41356136281,548
 3.41490580499,2568
 3.41625024717,3583
 3.41759468934,1065
 3.41893913152,775
 3.42028357370,1254
 3.42162801587,1629
 3.42297245805,369
 3.42431690023,2599
 3.42566134240,2555
 3.42700578458,434
 3.42835022676,161
 3.42969466893,1895
 3.43103911111,3641
 3.43238355329,1973
 3.43372799546,244
 3.43507243764,564
 3.43641687982,1959
 3.43776132200,1688
 3.43910576417,1114
 3.44045020635,1482
 3.44179464853,743
 3.44313909070,1000
 3.44448353288,1141
 3.44582797506,3556
 3.44717241723,2705
 3.44851685941,838
 3.44986130159,130
 3.45120574376,1603
 3.45255018594,2662
 3.45389462812,588
 3.45523907029,319
 3.45658351247,404
 3.45792795465,1370
 3.45927239683,265
 3.46061683900,2702
 3.46196128118,2604
 3.46330572336,418
 3.46465016553,255
 3.46599460771,968
 3.46733904989,2777
 3.46868349206,1637
 3.47002793424,4065
 3.47137237642,4792
 3.47271681859,4376
 3.47406126077,5170
 3.47540570295,2723
 3.47675014512,7522
 3.47809458730,4504
 3.47943902948,4420
 3.48078347166,1530
 3.48212791383,6656
 3.48347235601,6459
 3.48481679819,890
 3.48616124036,2735
 3.48750568254,3160
 3.48885012472,3129
 3.49019456689,4354
 3.49153900907,1011
 3.49288345125,4169
 3.49422789342,3562
 3.49557233560,1826
 3.49691677778,2737
 3.49826121995,331
 3.49960566213,1551
 3.50095010431,5798
 3.50229454649,2695
 3.50363898866,2609
 3.50498343084,210
 3.50632787302,34
 3.50767231519,7012
 3.50901675737,4492
 3.51036119955,1009
 3.51170564172,582
 3.51305008390,1994
 3.51439452608,6602
 3.51573896825,2685
 3.51708341043,1518
 3.51842785261,807
 3.51977229478,727
 3.52111673696,3848
 3.52246117914,3340
 3.52380562132,593
 3.52515006349,1222
 3.52649450567,108
 3.52783894785,7371
 3.52918339002,2872
 3.53052783220,2483
 3.53187227438,2402
 3.53321671655,519
 3.53456115873,5406
 3.53590560091,1116
 3.53725004308,189
 3.53859448526,1983
 3.53993892744,174
 3.54128336961,4768
 3.54262781179,607
 3.54397225397,2005
 3.54531669615,2690
 3.54666113832,1071
 3.54800558050,3683
 3.54935002268,1415
 3.55069446485,1306
 3.55203890703,2564
 3.55338334921,2804
 3.55472779138,3895
 3.55607223356,2050
 3.55741667574,660
 3.55876111791,1533
 3.56010556009,5069
 3.56145000227,4264
 3.56279444444,1428
 3.56413888662,1443
 3.56548332880,2214
 3.56682777098,1350
 3.56817221315,3796
 3.56951665533,412
 3.57086109751,2142
 3.57220553968,1165
 3.57354998186,3289
 3.57489442404,1117
 3.57623886621,2440
 3.57758330839,1801
 3.57892775057,1567
 3.58027219274,3872
 3.58161663492,1062
 3.58296107710,2195
 3.58430551927,1794
 3.58564996145,4533
 3.58699440363,4146
 3.58833884580,3267
 3.58968328798,1782
 3.59102773016,556
 3.59237217234,166
 3.59371661451,3331
 3.59506105669,1404
 3.59640549887,2311
 3.59774994104,686
 3.59909438322,3056
 3.60043882540,2406
 3.60178326757,1934
 3.60312770975,625
 3.60447215193,4941
 3.60581659410,3032
 3.60716103628,3734
 3.60850547846,1709
 3.60984992063,1824
 3.61119436281,50
 3.61253880499,3921
 3.61388324717,1855
 3.61522768934,2492
 3.61657213152,532
 3.61791657370,1334
 3.61926101587,3726
 3.62060545805,801
 3.62194990023,1866
 3.62329434240,2388
 3.62463878458,869
 3.62598322676,1305
 3.62732766893,1275
 3.62867211111,311
 3.63001655329,3898
 3.63136099546,1107
 3.63270543764,3382
 3.63404987982,2006
 3.63539432200,764
 3.63673876417,2646
 3.63808320635,1868
 3.63942764853,1588
 3.64077209070,1424
 3.64211653288,1276
 3.64346097506,555
 3.64480541723,4435
 3.64614985941,205
 3.64749430159,3111
 3.64883874376,837
 3.65018318594,1238
 3.65152762812,3930
 3.65287207029,1898
 3.65421651247,3249
 3.65556095465,314
 3.65690539683,3240
 3.65824983900,2575
 3.65959428118,1410
 3.66093872336,1936
 3.66228316553,453
 3.66362760771,2526
 3.66497204989,2172
 3.66631649206,1828
 3.66766093424,1624
 3.66900537642,590
 3.67034981859,2155
 3.67169426077,1058
 3.67303870295,1201
 3.67438314512,1024
 3.67572758730,874
 3.67707202948,1906
 3.67841647166,1153
 3.67976091383,1124
 3.68110535601,221
 3.68244979819,2284
 3.68379424036,1319
 3.68513868254,914
 3.68648312472,1046
 3.68782756689,652
 3.68917200907,1633
 3.69051645125,1621
 3.69186089342,1040
 3.69320533560,791
 3.69454977778,707
 3.69589421995,968
 3.69723866213,1075
 3.69858310431,553
 3.69992754649,450
 3.70127198866,1086
 3.70261643084,1271
 3.70396087302,1806
 3.70530531519,1347
 3.70664975737,91
 3.70799419955,2310
 3.70933864172,1662
 3.71068308390,1660
 3.71202752608,1029
 3.71337196825,760
 3.71471641043,619
 3.71606085261,1869
 3.71740529478,1284
 3.71874973696,802
 3.72009417914,128
 3.72143862132,672
 3.72278306349,2112
 3.72412750567,156
 3.72547194785,760
 3.72681639002,104
 3.72816083220,1341
 3.72950527438,2693
 3.73084971655,544
 3.73219415873,337
 3.73353860091,168
 3.73488304308,1469
 3.73622748526,2824
 3.73757192744,646
 3.73891636961,979
 3.74026081179,1207
 3.74160525397,1689
 3.74294969615,3590
 3.74429413832,126
 3.74563858050,276
 3.74698302268,782
 3.74832746485,1494
 3.74967190703,4004
 3.75101634921,1379
 3.75236079138,634
 3.75370523356,2022
 3.75504967574,1496
 3.75639411791,3865
 3.75773856009,483
 3.75908300227,321
 3.76042744444,1196
 3.76177188662,1067
 3.76311632880,4596
 3.76446077098,714
 3.76580521315,649
 3.76714965533,423
 3.76849409751,73
 3.76983853968,2261
 3.77118298186,1821
 3.77252742404,810
 3.77387186621,32
 3.77521630839,661
 3.77656075057,3360
 3.77790519274,1947
 3.77924963492,1431
 3.78059407710,826
 3.78193851927,150
 3.78328296145,3994
 3.78462740363,1740
 3.78597184580,2294
 3.78731628798,332
 3.78866073016,375
 3.79000517234,3347
 3.79134961451,1505
 3.79269405669,724
 3.79403849887,273
 3.79538294104,56
 3.79672738322,28
 3.79807182540,2886
 3.79941626757,359
 3.80076070975,1344
 3.80210515193,940
 3.80344959410,2210
 3.80479403628,1990
 3.80613847846,1326
 3.80748292063,419
 3.80882736281,2196
 3.81017180499,2145
 3.81151624717,1799
 3.81286068934,1389
 3.81420513152,398
 3.81554957370,3169
 3.81689401587,3024
 3.81823845805,1230
 3.81958290023,1036
 3.82092734240,955
 3.82227178458,1693
 3.82361622676,3500
 3.82496066893,631
 3.82630511111,2100
 3.82764955329,971
 3.82899399546,326
 3.83033843764,2525
 3.83168287982,137
 3.83302732200,1132
 3.83437176417,1307
 3.83571620635,438
 3.83706064853,1875
 3.83840509070,1455
 3.83974953288,804
 3.84109397506,2068
 3.84243841723,1629
 3.84378285941,1406
 3.84512730159,1671
 3.84647174376,156
 3.84781618594,1447
 3.84916062812,1926
 3.85050507029,831
 3.85184951247,978
 3.85319395465,7
 3.85453839683,2046
 3.85588283900,1422
 3.85722728118,527
 3.85857172336,790
 3.85991616553,428
 3.86126060771,914
 3.86260504989,1263
 3.86394949206,486
 3.86529393424,658
 3.86663837642,758
 3.86798281859,27
 3.86932726077,1184
 3.87067170295,176
 3.87201614512,623
 3.87336058730,374
 3.87470502948,39
 3.87604947166,746
 3.87739391383,165
 3.87873835601,414
 3.88008279819,144
 3.88142724036,202
 3.88277168254,322
 3.88411612472,501
 3.88546056689,126
 3.88680500907,250
 3.88814945125,40
 3.88949389342,297
 3.89083833560,597
 3.89218277778,506
 3.89352721995,261
 3.89487166213,161
 3.89621610431,192
 3.89756054649,37
 3.89890498866,328
 3.90024943084,547
 3.90159387302,244
 3.90293831519,724
 3.90428275737,829
 3.90562719955,694
 3.90697164172,132
 3.90831608390,346
 3.90966052608,156
 3.91100496825,206
 3.91234941043,621
 3.91369385261,143
 3.91503829478,343
 3.91638273696,467
 3.91772717914,500
 3.91907162132,332
 3.92041606349,144
 3.92176050567,257
 3.92310494785,13
 3.92444939002,61
 3.92579383220,85
 3.92713827438,555
 3.92848271655,814
 3.92982715873,560
 3.93117160091,311
 3.93251604308,445
 3.93386048526,549
 3.93520492744,79
 3.93654936961,758
 3.93789381179,1090
 3.93923825397,730
 3.94058269615,798
 3.94192713832,105
 3.94327158050,51
 3.94461602268,525
 3.94596046485,638
 3.94730490703,322
 3.94864934921,293
 3.94999379138,884
 3.95133823356,1392
 3.95268267574,2465
 3.95402711791,635
 3.95537156009,1201
 3.95671600227,911
 3.95806044444,1426
 3.95940488662,383
 3.96074932880,924
 3.96209377098,1233
 3.96343821315,391
 3.96478265533,208
 3.96612709751,495
 3.96747153968,391
 3.96881598186,658
 3.97016042404,130
 3.97150486621,171
 3.97284930839,402
 3.97419375057,861
 3.97553819274,372
 3.97688263492,797
 3.97822707710,392
 3.97957151927,403
 3.98091596145,568
 3.98226040363,72
 3.98360484580,389
 3.98494928798,758
 3.98629373016,1398
 3.98763817234,135
 3.98898261451,13
 3.99032705669,119
 3.99167149887,614
 3.99301594104,183
 3.99436038322,1094
 3.99570482540,4576
 3.99704926757,1426
 3.99839370975,542
 3.99973815193,2930
 4.00108259410,4619
 4.00242703628,81
 4.00377147846,417
 4.00511592063,1113
 4.00646036281,2010
 4.00780480499,83
 4.00914924717,72
 4.01049368934,3453
 4.01183813152,324
 4.01318257370,1328
 4.01452701587,2553
 4.01587145805,1384
 4.01721590023,3013
 4.01856034240,1750
 4.01990478458,2483
 4.02124922676,2917
 4.02259366893,1912
 4.02393811111,491
 4.02528255329,824
 4.02662699546,1321
 4.02797143764,1226
 4.02931587982,1544
 4.03066032200,2635
 4.03200476417,198
 4.03334920635,4654
 4.03469364853,858
 4.03603809070,132
 4.03738253288,5620
 4.03872697506,1590
 4.04007141723,3739
 4.04141585941,2257
 4.04276030159,355
 4.04410474376,159
 4.04544918594,1528
 4.04679362812,946
 4.04813807029,3290
 4.04948251247,2245
 4.05082695465,1270
 4.05217139683,23
 4.05351583900,381
 4.05486028118,2354
 4.05620472336,1981
 4.05754916553,2323
 4.05889360771,649
 4.06023804989,3592
 4.06158249206,1037
 4.06292693424,4020
 4.06427137642,1854
 4.06561581859,1435
 4.06696026077,795
 4.06830470295,2345
 4.06964914512,283
 4.07099358730,178
 4.07233802948,137
 4.07368247166,361
 4.07502691383,5547
 4.07637135601,4108
 4.07771579819,1781
 4.07906024036,930
 4.08040468254,841
 4.08174912472,1825
 4.08309356689,929
 4.08443800907,638
 4.08578245125,767
 4.08712689342,2207
 4.08847133560,1432
 4.08981577778,2518
 4.09116021995,131
 4.09250466213,1647
 4.09384910431,1096
 4.09519354649,2006
 4.09653798866,142
 4.09788243084,822
 4.09922687302,237
 4.10057131519,247
 4.10191575737,293
 4.10326019955,213
 4.10460464172,1053
 4.10594908390,339
 4.10729352608,652
 4.10863796825,290
 4.10998241043,52
 4.11132685261,779
 4.11267129478,707
 4.11401573696,999
 4.11536017914,341
 4.11670462132,37
 4.11804906349,552
 4.11939350567,584
 4.12073794785,184
 4.12208239002,1107
 4.12342683220,1087
 4.12477127438,737
 4.12611571655,647
 4.12746015873,1934
 4.12880460091,327
 4.13014904308,1187
 4.13149348526,1122
 4.13283792744,599
 4.13418236961,63
 4.13552681179,704
 4.13687125397,246
 4.13821569615,411
 4.13956013832,363
 4.14090458050,1470
 4.14224902268,786
 4.14359346485,247
 4.14493790703,232
 4.14628234921,611
 4.14762679138,465
 4.14897123356,336
 4.15031567574,147
 4.15166011791,382
 4.15300456009,230
 4.15434900227,100
 4.15569344444,707
 4.15703788662,207
 4.15838232880,170
 4.15972677098,18
 4.16107121315,130
 4.16241565533,501
 4.16376009751,554
 4.16510453968,125
 4.16644898186,217
 4.16779342404,92
 4.16913786621,702
 4.17048230839,431
 4.17182675057,77
 4.17317119274,70
 4.17451563492,153
 4.17586007710,153
 4.17720451927,408
 4.17854896145,106
 4.17989340363,150
 4.18123784580,234
 4.18258228798,16
 4.18392673016,156
 4.18527117234,408
 4.18661561451,111
 4.18796005669,559
 4.18930449887,589
 4.19064894104,1349
 4.19199338322,418
 4.19333782540,163
 4.19468226757,482
 4.19602670975,941
 4.19737115193,15
 4.19871559410,844
 4.20006003628,51
 4.20140447846,454
 4.20274892063,187
 4.20409336281,843
 4.20543780499,392
 4.20678224717,323
 4.20812668934,325
 4.20947113152,1847
 4.21081557370,1630
 4.21216001587,643
 4.21350445805,569
 4.21484890023,233
 4.21619334240,954
 4.21753778458,1844
 4.21888222676,784
 4.22022666893,1942
 4.22157111111,2711
 4.22291555329,4237
 4.22425999546,1596
 4.22560443764,3084
 4.22694887982,3331
 4.22829332200,4247
 4.22963776417,2095
 4.23098220635,2877
 4.23232664853,2914
 4.23367109070,1889
 4.23501553288,4076
 4.23635997506,1746
 4.23770441723,3632
 4.23904885941,92
 4.24039330159,5473
 4.24173774376,560
 4.24308218594,3453
 4.24442662812,1508
 4.24577107029,4740
 4.24711551247,1313
 4.24845995465,3572
 4.24980439683,2322
 4.25114883900,3067
 4.25249328118,2978
 4.25383772336,2658
 4.25518216553,2831
 4.25652660771,753
 4.25787104989,4492
 4.25921549206,1840
 4.26055993424,3263
 4.26190437642,944
 4.26324881859,4778
 4.26459326077,2
 4.26593770295,3071
 4.26728214512,1845
 4.26862658730,4354
 4.26997102948,1660
 4.27131547166,3185
 4.27265991383,2908
 4.27400435601,3026
 4.27534879819,3611
 4.27669324036,2987
 4.27803768254,3662
 4.27938212472,1558
 4.28072656689,4816
 4.28207100907,1846
 4.28341545125,3378
 4.28475989342,713
 4.28610433560,5763
 4.28744877778,722
 4.28879321995,4326
 4.29013766213,1621
 4.29148210431,5675
 4.29282654649,1127
 4.29417098866,4166
 4.29551543084,2920
 4.29685987302,4777
 4.29820431519,3034
 4.29954875737,4631
 4.30089319955,3399
 4.30223764172,4666
 4.30358208390,3850
 4.30492652608,4622
 4.30627096825,3642
 4.30761541043,3468
 4.30895985261,4604
 4.31030429478,3811
 4.31164873696,4560
 4.31299317914,2513
 4.31433762132,5161
 4.31568206349,3613
 4.31702650567,3898
 4.31837094785,1715
 4.31971539002,5694
 4.32105983220,2249
 4.32240427438,4220
 4.32374871655,239
 4.32509315873,5934
 4.32643760091,508
 4.32778204308,5073
 4.32912648526,533
 4.33047092744,5499
 4.33181536961,1049
 4.33315981179,5294
 4.33450425397,2600
 4.33584869615,4861
 4.33719313832,2070
 4.33853758050,4789
 4.33988202268,2406
 4.34122646485,4331
 4.34257090703,3767
 4.34391534921,4463
 4.34525979138,3743
 4.34660423356,3036
 4.34794867574,4710
 4.34929311791,3683
 4.35063756009,3792
 4.35198200227,1754
 4.35332644444,5216
 4.35467088662,1948
 4.35601532880,4113
 4.35735977098,57
 4.35870421315,5270
 4.36004865533,14
 4.36139309751,4141
 4.36273753968,2174
 4.36408198186,4922
 4.36542642404,2115
 4.36677086621,4659
 4.36811530839,2613
 4.36945975057,3241
 4.37080419274,3813
 4.37214863492,3908
 4.37349307710,3101
 4.37483751927,1643
 4.37618196145,5223
 4.37752640363,3114
 4.37887084580,3629
 4.38021528798,259
 4.38155973016,5843
 4.38290417234,747
 4.38424861451,4418
 4.38559305669,657
 4.38693749887,5227
 4.38828194104,1036
 4.38962638322,4475
 4.39097082540,2156
 4.39231526757,4375
 4.39365970975,3115
 4.39500415193,4670
 4.39634859410,2901
 4.39769303628,2813
 4.39903747846,4562
 4.40038192063,3729
 4.40172636281,3665
 4.40307080499,1563
 4.40441524717,5521
 4.40575968934,3031
 4.40710413152,3897
 4.40844857370,449
 4.40979301587,5844
 4.41113745805,820
 4.41248190023,4546
 4.41382634240,661
 4.41517078458,5646
 4.41651522676,214
 4.41785966893,4879
 4.41920411111,1738
 4.42054855329,5395
 4.42189299546,1905
 4.42323743764,4987
 4.42458187982,2145
 4.42592632200,4462
 4.42727076417,3225
 4.42861520635,4643
 4.42995964853,2780
 4.43130409070,2925
 4.43264853288,4136
 4.43399297506,4238
 4.43533741723,3397
 4.43668185941,2680
 4.43802630159,4820
 4.43937074376,3284
 4.44071518594,3541
 4.44205962812,1076
 4.44340407029,5546
 4.44474851247,1951
 4.44609295465,4349
 4.44743739683,207
 4.44878183900,5596
 4.45012628118,1187
 4.45147072336,4575
 4.45281516553,199
 4.45415960771,5209
 4.45550404989,558
 4.45684849206,4149
 4.45819293424,1693
 4.45953737642,5363
 4.46088181859,1714
 4.46222626077,4236
 4.46357070295,1469
 4.46491514512,2155
 4.46625958730,846
 4.46760402948,385
 4.46894847166,215
 4.47029291383,693
 4.47163735601,1551
 4.47298179819,2610
 4.47432624036,2182
 4.47567068254,2703
 4.47701512472,4369
 4.47835956689,3356
 4.47970400907,4095
 4.48104845125,2772
 4.48239289342,4249
 4.48373733560,2265
 4.48508177778,4866
 4.48642621995,1858
 4.48777066213,4858
 4.48911510431,572
 4.49045954649,5219
 4.49180398866,1040
 4.49314843084,4280
 4.49449287302,363
 4.49583731519,6145
 4.49718175737,159
 4.49852619955,4427
 4.49987064172,1998
 4.50121508390,5822
 4.50255952608,689
 4.50390396825,4024
 4.50524841043,3369
 4.50659285261,5350
 4.50793729478,1771
 4.50928173696,3976
 4.51062617914,3849
 4.51197062132,4661
 4.51331506349,3192
 4.51465950567,3018
 4.51600394785,4834
 4.51734839002,3242
 4.51869283220,4336
 4.52003727438,2609
 4.52138171655,4075
 4.52272615873,2443
 4.52407060091,2288
 4.52541504308,2445
 4.52675948526,1763
 4.52810392744,3252
 4.52944836961,10
 4.53079281179,4003
 4.53213725397,154
 4.53348169615,6191
 4.53482613832,811
 4.53617058050,4845
 4.53751502268,549
 4.53885946485,5818
 4.54020390703,616
 4.54154834921,4906
 4.54289279138,2028
 4.54423723356,5379
 4.54558167574,2516
 4.54692611791,5165
 4.54827056009,2566
 4.54961500227,4189
 4.55095944444,4043
 4.55230388662,4380
 4.55364832880,2810
 4.55499277098,1923
 4.55633721315,5606
 4.55768165533,3143
 4.55902609751,3897
 4.56037053968,127
 4.56171498186,6099
 4.56305942404,1220
 4.56440386621,4220
 4.56574830839,1055
 4.56709275057,4994
 4.56843719274,1573
 4.56978163492,4962
 4.57112607710,2331
 4.57247051927,3991
 4.57381496145,3534
 4.57515940363,4694
 4.57650384580,3124
 4.57784828798,2702
 4.57919273016,5224
 4.58053717234,3278
 4.58188161451,3531
 4.58322605669,1
 4.58457049887,5959
 4.58591494104,1676
 4.58725938322,4317
 4.58860382540,1076
 4.58994826757,6053
 4.59129270975,909
 4.59263715193,4993
 4.59398159410,2121
 4.59532603628,4546
 4.59667047846,3133
 4.59801492063,4883
 4.59935936281,2977
 4.60070380499,2723
 4.60204824717,5350
 4.60339268934,4186
 4.60473713152,3432
 4.60608157370,600
 4.60742601587,5880
 4.60877045805,1787
 4.61011490023,4237
 4.61145934240,1107
 4.61280378458,5685
 4.61414822676,654
 4.61549266893,5051
 4.61683711111,1680
 4.61818155329,4859
 4.61952599546,2830
 4.62087043764,5618
 4.62221487982,2730
 4.62355932200,3350
 4.62490376417,4652
 4.62624820635,4728
 4.62759264853,2706
 4.62893709070,2089
 4.63028153288,5170
 4.63162597506,3177
 4.63297041723,3274
 4.63431485941,32
 4.63565930159,5763
 4.63700374376,1333
 4.63834818594,4479
 4.63969262812,503
 4.64103707029,5651
 4.64238151247,317
 4.64372595465,4794
 4.64507039683,1521
 4.64641483900,4602
 4.64775928118,2429
 4.64910372336,5026
 4.65044816553,2374
 4.65179260771,3761
 4.65313704989,3541
 4.65448149206,4561
 4.65582593424,2483
 4.65717037642,2425
 4.65851481859,4017
 4.65985926077,3171
 4.66120370295,3132
 4.66254814512,1517
 4.66389258730,4341
 4.66523702948,1811
 4.66658147166,2537
 4.66792591383,499
 4.66927035601,1146
 4.67061479819,114
 4.67195924036,593
 4.67330368254,177
 4.67464812472,2151
 4.67599256689,718
 4.67733700907,4040
 4.67868145125,343
 4.68002589342,3595
 4.68137033560,2987
 4.68271477778,5234
 4.68405921995,1155
 4.68540366213,2712
 4.68674810431,4348
 4.68809254649,4132
 4.68943698866,2969
 4.69078143084,2746
 4.69212587302,5021
 4.69347031519,3604
 4.69481475737,3758
 4.69615919955,1558
 4.69750364172,3881
 4.69884808390,1015
 4.70019252608,3287
 4.70153696825,561
 4.70288141043,2376
 4.70422585261,388
 4.70557029478,1284
 4.70691473696,165
 4.70825917914,896
 4.70960362132,202
 4.71094806349,306
 4.71229250567,214
 4.71363694785,409
 4.71498139002,440
 4.71632583220,462
 4.71767027438,327
 4.71901471655,541
 4.72035915873,491
 4.72170360091,542
 4.72304804308,166
 4.72439248526,98
 4.72573692744,479
 4.72708136961,271
 4.72842581179,315
 4.72977025397,126
 4.73111469615,617
 4.73245913832,128
 4.73380358050,420
 4.73514802268,107
 4.73649246485,308
 4.73783690703,249
 4.73918134921,495
 4.74052579138,124
 4.74187023356,94
 4.74321467574,316
 4.74455911791,420
 4.74590356009,385
 4.74724800227,237
 4.74859244444,291
 4.74993688662,586
 4.75128132880,16
 4.75262577098,18
 4.75397021315,291
 4.75531465533,67
 4.75665909751,301
 4.75800353968,70
 4.75934798186,567
 4.76069242404,25
 4.76203686621,501
 4.76338130839,250
 4.76472575057,149
 4.76607019274,79
 4.76741463492,516
 4.76875907710,200
 4.77010351927,350
 4.77144796145,133
 4.77279240363,372
 4.77413684580,158
 4.77548128798,265
 4.77682573016,133
 4.77817017234,6
 4.77951461451,303
 4.78085905669,92
 4.78220349887,97
 4.78354794104,293
 4.78489238322,48
 4.78623682540,311
 4.78758126757,120
 4.78892570975,137
 4.79027015193,138
 4.79161459410,50
 4.79295903628,275
 4.79430347846,198
 4.79564792063,244
 4.79699236281,290
 4.79833680499,195
 4.79968124717,139
 4.80102568934,184
 4.80237013152,94
 4.80371457370,85
 4.80505901587,163
 4.80640345805,56
 4.80774790023,30
 4.80909234240,71
 4.81043678458,39
 4.81178122676,127
 4.81312566893,33
 4.81447011111,136
 4.81581455329,135
 4.81715899546,238
 4.81850343764,26
 4.81984787982,181
 4.82119232200,149
 4.82253676417,9
 4.82388120635,77
 4.82522564853,158
 4.82657009070,192
 4.82791453288,305
 4.82925897506,75
 4.83060341723,120
 4.83194785941,112
 4.83329230159,61
 4.83463674376,119
 4.83598118594,157
 4.83732562812,125
 4.83867007029,29
 4.84001451247,20
 4.84135895465,139
 4.84270339683,42
 4.84404783900,14
 4.84539228118,807
 4.84673672336,963
 4.84808116553,1195
 4.84942560771,1562
 4.85077004989,670
 4.85211449206,331
 4.85345893424,731
 4.85480337642,8
 4.85614781859,287
 4.85749226077,155
 4.85883670295,32
 4.86018114512,45
 4.86152558730,811
 4.86287002948,187
 4.86421447166,130
 4.86555891383,153
 4.86690335601,158
 4.86824779819,13
 4.86959224036,409
 4.87093668254,227
 4.87228112472,522
 4.87362556689,33
 4.87497000907,230
 4.87631445125,310
 4.87765889342,706
 4.87900333560,1600
 4.88034777778,367
 4.88169221995,81
 4.88303666213,86
 4.88438110431,1658
 4.88572554649,659
 4.88706998866,2909
 4.88841443084,2783
 4.88975887302,213
 4.89110331519,224
 4.89244775737,90
 4.89379219955,11
 4.89513664172,267
 4.89648108390,32
 4.89782552608,65
 4.89916996825,308
